n_residues,rg,bond_mean,bond_std,bond_max_dev,angle_mean,angle_std,clash_rate,end_to_end,mode,sample_idx
256,16.99837875366211,3.812127113342285,0.17943528294563293,0.7437841892242432,101.62008666992188,16.204181671142578,0.0,35.607425689697266,compile_fp32,15
256,18.56141471862793,3.8276448249816895,0.17662203311920166,0.8459441661834717,96.0907974243164,9.311604499816895,0.0,39.78673553466797,compile_fp32,16
256,17.78857421875,3.8220343589782715,0.17825356125831604,0.7459309101104736,100.15923309326172,13.81238079071045,0.0,39.12220764160156,compile_fp32,17
256,17.795679092407227,3.8122026920318604,0.1755027323961258,0.6478321552276611,99.19986724853516,14.077354431152344,0.0,56.31327819824219,compile_fp32,18
256,19.783235549926758,3.8568129539489746,0.16219405829906464,0.5647366046905518,96.43968963623047,11.281723022460938,0.0,62.28617477416992,compile_fp32,19
256,17.24140167236328,3.8430397510528564,0.1927100121974945,0.8298213481903076,105.90128326416016,17.451087951660156,0.0,41.67949295043945,compile_fp32,20
256,16.910865783691406,3.805495023727417,0.1820654422044754,0.6235721111297607,100.74422454833984,14.49808120727539,0.0,14.147671699523926,compile_fp32,21
256,18.950481414794922,3.822542667388916,0.1723511517047882,0.6841533184051514,95.67538452148438,9.938355445861816,0.0,48.17646408081055,compile_fp32,22
256,17.473478317260742,3.8056890964508057,0.1859913319349289,0.7757875919342041,99.33232116699219,13.137742042541504,0.0,47.04739761352539,compile_fp32,23
256,17.21368980407715,3.826639413833618,0.16714350879192352,0.6017920970916748,96.46932220458984,9.787487030029297,0.0,13.562826156616211,compile_fp32,24
256,19.239858627319336,3.820233106613159,0.18705303966999054,0.7113649845123291,101.04218292236328,15.686935424804688,0.0,49.005516052246094,compile_fp32,25
256,17.3466739654541,3.8047492504119873,0.17071151733398438,0.6312353610992432,99.16478729248047,13.220441818237305,0.0,41.99205017089844,compile_fp32,26
256,17.908227920532227,3.8162753582000732,0.17548514902591705,0.916973352432251,98.91560363769531,13.346001625061035,0.0,12.218446731567383,compile_fp32,27
256,17.183135986328125,3.8041930198669434,0.16887196898460388,0.760277509689331,97.92278289794922,12.266831398010254,0.0,42.333702087402344,compile_fp32,28
256,17.47738265991211,3.811008930206299,0.17745362222194672,0.6151123046875,97.18478393554688,10.509466171264648,0.0,56.85674285888672,compile_fp32,29
256,17.891080856323242,3.8354885578155518,0.18836559355258942,0.6654257774353027,96.22411346435547,10.448485374450684,0.0,27.255712509155273,compile_fp32,30
256,17.909908294677734,3.829502582550049,0.1788310557603836,0.575178861618042,101.77357482910156,15.833975791931152,0.0,57.187618255615234,compile_fp32,31
256,17.060640335083008,3.8205111026763916,0.18805621564388275,0.6096513271331787,106.56082153320312,17.08734703063965,0.0,40.0800895690918,compile_fp32,32
256,17.42452049255371,3.8223986625671387,0.19123102724552155,0.7695143222808838,97.74655151367188,12.676431655883789,0.0,27.558961868286133,compile_fp32,33
256,19.412508010864258,3.8383166790008545,0.1746813952922821,0.7596063613891602,101.9615707397461,15.295722007751465,0.0,42.19966125488281,compile_fp32,34
256,18.803449630737305,3.822044849395752,0.18366535007953644,0.7943975925445557,96.86016082763672,10.991694450378418,0.0,41.01140213012695,compile_fp32,35
256,17.988557815551758,3.843740463256836,0.17806363105773926,0.5682246685028076,103.46202850341797,16.39797019958496,0.0,49.946495056152344,compile_fp32,36
256,18.672250747680664,3.8261003494262695,0.20352400839328766,0.7981574535369873,104.45995330810547,16.798906326293945,0.0,36.26053237915039,compile_fp32,37
256,17.46933937072754,3.8100743293762207,0.1911969929933548,0.7483866214752197,107.42069244384766,18.545745849609375,0.0,34.72438049316406,compile_fp32,38
256,17.228342056274414,3.8067240715026855,0.17716316878795624,0.6827831268310547,96.46516418457031,10.091861724853516,0.0,11.215319633483887,compile_fp32,39
256,17.792797088623047,3.8161840438842773,0.18680961430072784,0.5643928050994873,101.112060546875,14.739688873291016,0.0,31.92023277282715,compile_fp32,40
256,18.032421112060547,3.8230435848236084,0.18035298585891724,0.6542088985443115,101.55060577392578,15.67639446258545,0.0,40.2963752746582,compile_fp32,41
256,17.287700653076172,3.836765766143799,0.18841737508773804,0.6864075660705566,97.07456970214844,10.31564998626709,0.0,15.897692680358887,compile_fp32,42
256,18.64576530456543,3.8177430629730225,0.15888509154319763,0.7241170406341553,95.634765625,8.16657543182373,0.0,39.64143753051758,compile_fp32,43
256,16.987354278564453,3.842852830886841,0.184393972158432,0.6892282962799072,106.5591812133789,17.303924560546875,0.0,43.08190155029297,compile_fp32,44
256,16.9841251373291,3.8115551471710205,0.17933428287506104,0.6613168716430664,98.23723602294922,11.678635597229004,0.0,37.039093017578125,compile_fp32,45
256,17.943605422973633,3.813300609588623,0.17692410945892334,0.561805248260498,96.09247589111328,10.310465812683105,0.0,27.31150245666504,compile_fp32,46
256,17.27962875366211,3.818946599960327,0.19061531126499176,0.8259885311126709,102.61028289794922,14.511605262756348,0.0,38.06486892700195,compile_fp32,47
256,18.037471771240234,3.8327200412750244,0.18442915380001068,0.5519418716430664,96.52478790283203,10.329490661621094,0.0,42.00621032714844,compile_fp32,48
